area,perimeter,solidity,eccentricity,erythema_index,necrosis_index,color_variance,ulcer_present
30575.0,2008.4966081312814,0.4665374755859375,0.5142043868142285,130.31320190429688,72.07489013671875,55.3204721111204,1
21003.0,2380.394190495589,0.49428127647557185,0.8003982422958124,139.6265411376953,116.44255065917969,45.24098690421553,1
15052.0,1070.6295090390224,0.46029173419773095,0.8664483790974472,137.9936065673828,137.2940673828125,66.23879780654335,1
12090.0,812.58787847868,0.606227749084892,0.9593084220583966,138.1429443359375,133.82736206054688,65.2640941319048,1
4789.0,656.1980515339465,0.6078182510470872,0.8657848495464021,139.1661834716797,179.6424102783203,36.3162449015682,1
9364.0,625.9726547895302,0.8802406467381086,0.5550993272735952,141.08978271484375,187.83883666992188,47.14786713494019,1
25840.0,1013.6711395993652,0.8458542014468559,0.9137918118873494,143.2602996826172,175.8969268798828,41.477929632949085,1
20349.0,1157.7676400493967,0.8731228009954518,0.6053405886531311,142.07420349121094,180.5273895263672,48.36072415673407,1
26147.0,1006.2569260369922,0.7872045762456721,0.9111230521845438,138.33172607421875,140.22872924804688,45.91170571024782,1
23839.0,2203.1626970967627,0.6020709685566359,0.45141186122553256,138.28311157226562,172.39219665527344,27.667478081215744,1
15901.0,1953.901766446414,0.7765676890017582,0.9156405558761848,139.25543212890625,155.6257781982422,57.94450745707252,1
15143.0,1702.508801440101,0.426107265462322,0.8168640953774265,137.21615600585938,139.75949096679688,62.07665437717076,1
15225.0,836.4123009900693,0.8794985847149211,0.6886694700273297,140.5795135498047,183.95201110839844,46.06041786076888,1
42209.0,2287.7829714197956,0.7458211117786337,0.7414035870698426,146.52474975585938,138.4421844482422,68.12711141714439,1
24567.0,3434.3577900378796,0.5247901224018969,0.7679276546873407,130.9596405029297,194.92034912109375,46.547993116216794,1
17980.0,2277.198231002696,0.5207367933271547,0.9044366908198845,136.48849487304688,179.0059356689453,38.3053766416984,1
7176.0,1036.3006486383877,0.5760616520831661,0.7868643037387086,134.0404510498047,193.6476287841797,49.32231534825708,1
14300.0,1352.1168824543142,0.6207405478143856,0.9476170677045098,132.94625854492188,173.9165496826172,49.49944828135581,1
23620.0,2874.9110011624034,0.571262727646504,0.843422307984155,138.20144653320312,173.3353729248047,37.49584902875598,1
36064.0,2923.2835841644337,0.6330682675935191,0.7012967605460407,142.22537231445312,152.68853759765625,43.8430979368776,1
28333.0,2638.744478921033,0.596961779950276,0.8265699867234764,140.0863494873047,154.12844848632812,39.10018995384694,1
21088.0,1035.210244842766,0.8689274382957682,0.9195627479495873,145.73406982421875,138.98374938964844,46.53630086100619,1
6006.0,749.547293938864,0.5442682374263706,0.9289522147123637,141.77310180664062,175.62307739257812,52.362268393607565,1
17534.0,1262.897582364308,0.6461050924902351,0.8515994866581914,131.65589904785156,104.92289733886719,53.81243771794429,1
20124.0,1895.7230508962236,0.6066379284357761,0.8057430156704832,147.22300720214844,141.5369110107422,61.2850325932848,1
34487.0,1532.010280736516,0.8566708895347394,0.8249643076928515,141.5518035888672,124.90055847167969,45.847519784516365,1
42141.0,1045.1797615707167,0.974741516896815,0.7384635504901451,143.42665100097656,117.45564270019531,62.65457940884864,1
44154.0,1157.7310601229374,0.9462314896170413,0.6976959510817065,139.96339416503906,108.69949340820312,51.61157070324833,1
21253.0,1877.4204896855324,0.5089319923371648,0.8398674347355954,132.38063049316406,102.01808166503906,43.634956128210966,1
9240.0,756.8010819142764,0.7900812312954254,0.9395102527694603,139.3425750732422,174.3245849609375,39.03259502331872,1
29579.0,2263.74238687998,0.6007962139215567,0.7318974522086699,139.91696166992188,136.5765380859375,58.368148386583464,1
30538.0,1730.36666581637,0.6211834584324973,0.8359308647543914,138.1324005126953,103.77861022949219,42.22529700374099,1
11939.0,860.0559159102154,0.7512112250676398,0.5456243395603045,135.57940673828125,148.8682098388672,34.68919478688571,1
12072.0,588.605122421383,0.8988830975428146,0.8753773410556898,136.53463745117188,106.25372314453125,53.80121516376095,1
21236.0,1465.8569978244918,0.643300717942504,0.34944753284780955,142.9265899658203,180.14114379882812,43.5901248131197,1
35016.0,1295.4295449327724,0.7376448283126185,0.8235691022030701,139.33790588378906,134.17385864257812,39.67607268141069,1
3408.0,314.54520189781084,0.8696095942842562,0.8821759614967875,137.18833923339844,130.52484130859375,43.46325179527704,1
18887.0,1204.5422433049805,0.6297975924505652,0.9382919597498026,137.2606964111328,118.24855041503906,39.411447640167765,1
17181.0,897.7604973744603,0.8693518190558114,0.5684511021427908,139.77781677246094,139.3445587158203,47.99838003321276,1
31925.0,1470.7037149124678,0.8617664525184905,0.7985945475349537,141.38177490234375,118.71328735351562,49.73203448347589,1
24318.0,1485.2001435749992,0.6990542444016443,0.8917313891715228,139.35960388183594,127.02142333984375,47.25407171702604,1
30933.0,2319.6397897755387,0.4729165711140669,0.5580971699696495,142.2224884033203,106.113037109375,31.083359915758013,1
20048.0,1445.6671349860085,0.5416328956611012,0.8402895331127175,140.47596740722656,62.01127624511719,32.60974858282635,1
39010.0,1760.5088014401008,0.8414400034511766,0.5992989472700428,146.02313232421875,125.00224304199219,56.92628113438586,1
48858.0,1854.247870789752,0.9286121564602577,0.5395866806259387,145.36526489257812,123.17076110839844,61.18984596567603,1
11970.0,1349.908729652601,0.2675697424892704,0.8486648391838574,135.81277465820312,152.30514526367188,52.513378412414134,1
15546.0,1876.7880220536795,0.45855701728511594,0.9109135065343663,134.2454833984375,172.20700073242188,43.69491534440061,1
18861.0,1122.3107499061543,0.6251988862370724,0.8502402724973795,134.5481719970703,138.98948669433594,59.290295632256196,1
22438.0,2310.725142937277,0.6252054947198306,0.7515329897369748,136.16958618164062,149.31150817871094,56.339734154206,1
13194.0,543.167568261897,0.9504394179513038,0.5239597949511433,145.4144744873047,111.39335632324219,41.068931944899234,1
16344.0,1812.946355599587,0.5120942473994234,0.9140770587930573,136.9799041748047,172.44895935058594,45.10055216349806,1
36925.0,1708.3311319104375,0.7351623628725585,0.5855502204473332,140.46939086914062,173.1529083251953,47.13069550040029,1
23523.0,1775.8225099390856,0.5772232037691402,0.8603516144422524,136.14747619628906,155.05230712890625,30.61817876314752,1
6950.0,827.9615075012371,0.6450714683497308,0.9451207043440965,136.9829559326172,156.63772583007812,28.50470510389036,1
34057.0,1555.4549775709384,0.6460589964905624,0.8204395140352047,133.51434326171875,96.37486267089844,42.257743056296306,1
17496.0,865.6843789287115,0.8799034399517199,0.8035440330102722,147.69656372070312,103.36683654785156,42.9664990005709,1
8466.0,707.6822868876584,0.7072681704260652,0.9809631321563623,138.4041290283203,184.07440185546875,38.027271424353835,1
17639.0,1052.4762261269984,0.6963129638402021,0.8457340795576596,139.1872100830078,89.33837890625,31.465505913122765,1
26066.0,939.4518395093589,0.7889463966827083,0.9036251356193572,139.54104614257812,77.44720458984375,23.048182628617564,1
41185.0,1927.6286424872453,0.7538070136906069,0.7446593240609386,149.89633178710938,112.01860046386719,47.77226744546557,1
13831.0,832.4173516239528,0.7751933639726488,0.6702116151502343,143.3700714111328,145.01895141601562,41.81245693012282,1
14372.0,629.58787847868,0.9571761571761572,0.8075101992026262,142.1090545654297,140.64556884765625,45.73970422864154,1
43631.0,1673.5138520739843,0.7302992769148366,0.7509740657489761,136.22308349609375,114.21177673339844,34.45045081013339,1
35557.0,2245.991124221509,0.694038881948782,0.6414762751000915,146.19821166992188,100.06776428222656,38.62132486365062,1
25821.0,1993.2449121969216,0.7211159829083699,0.8397402827875983,142.84429931640625,117.19105529785156,45.92830946985551,1
26124.0,2123.3281733176073,0.7624328741536306,0.6127655632629744,141.67333984375,117.27098083496094,43.28423072687821,1
37714.0,3368.7720036002524,0.768512858132616,0.7540564100796268,143.40774536132812,106.60908508300781,42.676931945622705,1
21188.0,1434.6032098490793,0.7689627640270015,0.8414716857312544,143.2742462158203,77.60919189453125,26.511162878356703,1
32869.0,3103.551657489719,0.6785647928322219,0.8112883655933103,142.38807678222656,116.59275817871094,43.86661327778241,1
11827.0,697.6173157302029,0.7906805722690199,0.9024709830835248,144.27670288085938,131.67723083496094,40.38193675344828,1
18682.0,1077.6437943888955,0.7490177211129821,0.8993178964013686,146.29200744628906,124.05992126464844,46.44358435581175,1
21004.0,1113.4295449327724,0.7394733136178003,0.8890268107599247,142.13418579101562,110.27937316894531,41.34502731453284,1
41015.0,2470.1099192481274,0.6906626252420645,0.24441871338430873,148.47569274902344,92.48780822753906,43.62413982077735,1
11816.0,1024.3767670841366,0.6843903851723139,0.7242897619254144,144.95774841308594,115.76998901367188,43.211496428964324,1
41698.0,4140.0939007947,0.7195140890031577,0.673027999691527,131.9032440185547,92.38816833496094,34.16831164122356,1
20407.0,3915.6025227660516,0.41446473180738064,0.6973934129100196,148.6390380859375,107.61439514160156,35.94233649375711,1
43123.0,1738.1534623807736,0.8216408810304092,0.7663360098062881,142.586181640625,138.50051879882812,46.72300038481899,1
21475.0,1848.1555544218268,0.7859391011564925,0.33200896524905266,143.22901916503906,108.57904052734375,35.50903256333328,1
15520.0,2547.51507756326,0.5935444393452655,0.4594687286817505,139.9411163330078,176.11990356445312,44.810581318817896,1
35409.0,1017.0965004500316,0.7684911884712214,0.8328764845564873,141.90794372558594,92.65571594238281,38.015827804506515,1
23833.0,913.0559159102154,0.884013353115727,0.6702158168835922,138.69802856445312,168.03616333007812,62.16215643729779,1
38997.0,1964.5870119269027,0.8043437906070169,0.33339922190825066,140.01968383789062,137.31527709960938,58.98741299412349,1
5156.0,497.8122292025696,0.814920183341236,0.8232131363401645,128.7474822998047,178.4637908935547,28.637564836589494,1
14450.0,1773.3443712397834,0.3718667970559473,0.81541040018928,129.83529663085938,174.78460693359375,28.779023175963694,1
16613.0,1822.3027406794408,0.6624531461839062,0.9278387747382795,128.030029296875,169.4361572265625,35.60025826713481,1
14892.0,2239.2976900455574,0.4425031199857372,0.9056619095756329,134.12437438964844,154.72885131835938,26.26624158490683,1
18582.0,989.4284989122459,0.5356895756457565,0.8785899057571859,132.9982147216797,137.8533935546875,36.895487780208356,1
12372.0,2095.6835123769347,0.3390703793027845,0.7272156029419328,132.17835998535156,167.4990997314453,24.551827892105685,1
26860.0,3750.0095936534885,0.5206334438177201,0.7581865818840547,132.01821899414062,170.13058471679688,28.382539815676303,1
27251.0,2615.9616869699867,0.46609995552970956,0.7184885857652369,131.06735229492188,129.32286071777344,32.187307505616076,1
15929.0,1650.0407640085652,0.5263523114033638,0.8725666288734353,142.18557739257812,151.35931396484375,40.16977653725787,1
19091.0,1457.1057351660208,0.4845554455696845,0.7736028457886821,144.9809112548828,153.83853149414062,49.32282777515421,1
6116.0,724.9137802864844,0.7493261455525606,0.6782367666520943,143.12765502929688,162.24705505371094,40.85734485604726,1
24698.0,899.3097038856279,0.9054846751723127,0.925123329826684,143.1389923095703,106.11160278320312,49.04202936284447,1
10284.0,756.0914498161482,0.68624049112505,0.6613719549070113,134.43299865722656,82.70594787597656,26.25443598438544,1
23275.0,1713.224530192639,0.568320554768765,0.8676222677015991,131.1914825439453,130.82615661621094,31.545992485486952,1
8790.0,681.002092041053,0.6060815003792319,0.9186228531026265,132.77926635742188,127.26506042480469,38.95682191456195,1
3873.0,314.99494936611666,0.9359594006766554,0.8797492644993955,127.72747802734375,130.3844451904297,48.66121713711012,1
22580.0,2725.064284074427,0.6338067703362713,0.8395659329260511,127.98512268066406,140.17835998535156,21.24636657027568,1
34924.0,2416.6713190681144,0.7576526738257946,0.7419969261752171,130.63282775878906,104.48590087890625,24.429747153417555,1
15423.0,1489.7869760331528,0.6135088905684395,0.8137566826180398,132.66464233398438,118.35789489746094,43.944246977469604,1
30964.0,1635.6610383315983,0.6149263216427692,0.8224427004435284,139.1053009033203,113.14303588867188,67.89197836047543,1
31937.0,1853.186904245653,0.4873199462890625,0.5113985944109611,138.53729248046875,109.70379638671875,71.40934364460216,1
16893.0,1045.6122650963196,0.6279458776299159,0.9506212005337256,154.67079162597656,160.19725036621094,45.1835764534952,1
23678.0,993.8904396893715,0.8014215603316974,0.7778787358330971,148.2814483642578,143.1713104248047,50.120939296900595,1
3617.0,351.50461735799473,0.8522620169651273,0.8242238789072335,140.50209045410156,133.36402893066406,42.21530473123118,1
19782.0,1718.3006486383877,0.41153342070773263,0.832791216540833,143.0389404296875,153.5269012451172,45.39058519384182,1
6066.0,862.6234123846127,0.41938606194690264,0.9897678346357096,143.25946044921875,151.46710205078125,51.93642225821615,1
28597.0,2124.866232540481,0.5927945108932237,0.7994322120618192,146.96229553222656,146.37696838378906,46.2453942724703,1
7622.0,941.730014102411,0.2530964635563673,0.9334373840576611,144.3723602294922,136.76641845703125,57.3664817755385,1
41277.0,3889.1700192404487,0.6931020586358599,0.6604114209216962,133.59654235839844,95.23762512207031,32.56267344698872,1
8415.0,1229.6965722375312,0.5220547180346176,0.9795800196331076,127.41041564941406,138.42515563964844,29.300501966381862,1
9717.0,902.1097397793777,0.4970078256866656,0.9752804616171696,132.40626525878906,108.7979736328125,58.03650485797255,1
13868.0,1533.5971131946694,0.7595990578956017,0.9647582817641993,128.01229858398438,145.44036865234375,28.08648862179336,1
4841.0,723.7899346259832,0.6365548980933596,0.9574595342631412,127.89569091796875,142.79769897460938,30.41002776080568,1
8735.0,1195.390006413483,0.5209948705713945,0.7460336478128032,128.8314208984375,137.79454040527344,27.26442963491689,1
21081.0,1449.999133448223,0.6488258286910221,0.8266480040888126,131.26419067382812,97.19677734375,44.801488632932035,1
16246.0,1323.9737008100567,0.3590276243093923,0.8362798019066505,128.43067932128906,111.52740478515625,63.7114608326316,1
23628.0,2200.0012254892763,0.4293892089337961,0.6154586369529069,129.97457885742188,83.255859375,52.47350227373809,1
35784.0,2895.810496099015,0.6673255879007143,0.6798229837912686,131.7432861328125,98.18461608886719,32.04989927462505,1
8995.0,1033.1747109368334,0.3900524695373141,0.9719624547158519,131.81097412109375,108.554931640625,36.64497452756934,1
13100.0,893.239682094289,0.826237779880164,0.7157409789090259,137.9146270751953,159.83615112304688,49.44554041456771,1
8716.0,986.0569619307421,0.5396904024767802,0.80237441524668,133.86570739746094,125.96466064453125,33.30023816426521,1
15707.0,1180.6021638285526,0.8011731701096659,0.8908304049209674,139.3880615234375,169.7068328857422,56.616187811280135,1
22623.0,1553.5737725975564,0.8213702211088116,0.7953692733938249,142.5097198486328,159.36753845214844,57.21326457231293,1
