area,perimeter,solidity,eccentricity,erythema_index,necrosis_index,color_variance,ulcer_present,Severity_Cluster
21004.0,1113.4295449327724,0.7394733136178003,0.8890268107599247,142.13418579101562,110.27937316894533,41.34502731453284,1,3
41015.0,2470.1099192481274,0.6906626252420645,0.2444187133843087,148.47569274902344,92.48780822753906,43.62413982077735,1,0
11816.0,1024.3767670841366,0.6843903851723139,0.7242897619254144,144.95774841308594,115.76998901367188,43.21149642896432,1,3
41698.0,4140.0939007947,0.7195140890031577,0.673027999691527,131.9032440185547,92.38816833496094,34.16831164122356,1,1
20407.0,3915.602522766052,0.4144647318073806,0.6973934129100196,148.6390380859375,107.61439514160156,35.94233649375711,1,0
43123.0,1738.1534623807736,0.8216408810304092,0.7663360098062881,142.586181640625,138.50051879882812,46.72300038481899,1,3
21475.0,1848.1555544218268,0.7859391011564925,0.3320089652490526,143.22901916503906,108.57904052734376,35.50903256333328,1,3
15520.0,2547.51507756326,0.5935444393452655,0.4594687286817505,139.9411163330078,176.11990356445312,44.810581318817896,1,3
35409.0,1017.0965004500316,0.7684911884712214,0.8328764845564873,141.90794372558594,92.6557159423828,38.01582780450652,1,3
23833.0,913.0559159102154,0.884013353115727,0.6702158168835922,138.69802856445312,168.03616333007812,62.16215643729779,1,5
38997.0,1964.5870119269027,0.8043437906070169,0.3333992219082506,140.01968383789062,137.31527709960938,58.98741299412349,1,5
5156.0,497.8122292025696,0.814920183341236,0.8232131363401645,128.7474822998047,178.4637908935547,28.63756483658949,1,1
14450.0,1773.3443712397834,0.3718667970559473,0.81541040018928,129.83529663085938,174.78460693359375,28.77902317596369,1,1
16613.0,1822.3027406794408,0.6624531461839062,0.9278387747382796,128.030029296875,169.4361572265625,35.60025826713481,1,1
14892.0,2239.2976900455574,0.4425031199857372,0.9056619095756328,134.12437438964844,154.72885131835938,26.26624158490683,1,1
18582.0,989.428498912246,0.5356895756457565,0.8785899057571859,132.9982147216797,137.8533935546875,36.89548778020836,1,1
12372.0,2095.6835123769347,0.3390703793027845,0.7272156029419328,132.17835998535156,167.4990997314453,24.551827892105685,1,1
26860.0,3750.009593653489,0.5206334438177201,0.7581865818840547,132.01821899414062,170.13058471679688,28.382539815676303,1,1
27251.0,2615.9616869699867,0.4660999555297095,0.7184885857652369,131.06735229492188,129.32286071777344,32.18730750561608,1,1
15929.0,1650.0407640085652,0.5263523114033638,0.8725666288734353,142.18557739257812,151.35931396484375,40.16977653725787,1,3
19091.0,1457.1057351660208,0.4845554455696845,0.7736028457886821,144.9809112548828,153.83853149414062,49.32282777515421,1,0
6116.0,724.9137802864844,0.7493261455525606,0.6782367666520943,143.12765502929688,162.24705505371094,40.85734485604726,1,3
24698.0,899.3097038856279,0.9054846751723128,0.925123329826684,143.1389923095703,106.11160278320312,49.04202936284447,1,3
10284.0,756.0914498161482,0.68624049112505,0.6613719549070113,134.43299865722656,82.70594787597656,26.25443598438544,1,1
23275.0,1713.224530192639,0.568320554768765,0.8676222677015991,131.1914825439453,130.82615661621094,31.545992485486952,1,1
8790.0,681.002092041053,0.6060815003792319,0.9186228531026264,132.77926635742188,127.26506042480467,38.95682191456195,1,1
3873.0,314.99494936611666,0.9359594006766554,0.8797492644993955,127.72747802734376,130.3844451904297,48.66121713711012,1,2
22580.0,2725.064284074427,0.6338067703362713,0.8395659329260511,127.98512268066406,140.17835998535156,21.24636657027568,1,1
34924.0,2416.6713190681144,0.7576526738257946,0.7419969261752171,130.63282775878906,104.48590087890624,24.429747153417555,1,1
15423.0,1489.7869760331528,0.6135088905684395,0.8137566826180398,132.66464233398438,118.35789489746094,43.9442469774696,1,2
30964.0,1635.6610383315983,0.6149263216427692,0.8224427004435284,139.1053009033203,113.14303588867188,67.89197836047543,1,5
31937.0,1853.186904245653,0.4873199462890625,0.5113985944109611,138.53729248046875,109.70379638671876,71.40934364460216,1,5
16893.0,1045.6122650963196,0.6279458776299159,0.9506212005337256,154.67079162597656,160.19725036621094,45.1835764534952,1,0
23678.0,993.8904396893716,0.8014215603316974,0.7778787358330971,148.2814483642578,143.1713104248047,50.1209392969006,1,0
3617.0,351.50461735799473,0.8522620169651273,0.8242238789072335,140.50209045410156,133.36402893066406,42.21530473123118,1,3
19782.0,1718.3006486383877,0.4115334207077326,0.832791216540833,143.0389404296875,153.5269012451172,45.39058519384182,1,3
6066.0,862.6234123846127,0.4193860619469026,0.9897678346357096,143.25946044921875,151.46710205078125,51.93642225821615,1,5
28597.0,2124.866232540481,0.5927945108932237,0.7994322120618192,146.96229553222656,146.37696838378906,46.2453942724703,1,0
7622.0,941.730014102411,0.2530964635563673,0.9334373840576612,144.3723602294922,136.76641845703125,57.3664817755385,1,5
41277.0,3889.1700192404487,0.6931020586358599,0.6604114209216962,133.59654235839844,95.23762512207033,32.56267344698872,1,1
8415.0,1229.6965722375312,0.5220547180346176,0.9795800196331076,127.41041564941406,138.42515563964844,29.300501966381866,1,1
9717.0,902.1097397793776,0.4970078256866656,0.9752804616171696,132.40626525878906,108.7979736328125,58.03650485797255,1,2
13868.0,1533.5971131946694,0.7595990578956017,0.9647582817641992,128.01229858398438,145.44036865234375,28.08648862179336,1,1
4841.0,723.7899346259832,0.6365548980933596,0.9574595342631412,127.89569091796876,142.79769897460938,30.41002776080568,1,1
8735.0,1195.390006413483,0.5209948705713945,0.7460336478128032,128.8314208984375,137.79454040527344,27.26442963491689,1,1
21081.0,1449.999133448223,0.6488258286910221,0.8266480040888126,131.26419067382812,97.19677734375,44.80148863293204,1,2
16246.0,1323.9737008100567,0.3590276243093923,0.8362798019066505,128.43067932128906,111.52740478515624,63.7114608326316,1,2
23628.0,2200.0012254892763,0.4293892089337961,0.6154586369529069,129.97457885742188,83.255859375,52.47350227373809,1,2
35784.0,2895.810496099015,0.6673255879007143,0.6798229837912686,131.7432861328125,98.1846160888672,32.04989927462505,1,1
8995.0,1033.1747109368334,0.3900524695373141,0.971962454715852,131.81097412109375,108.554931640625,36.64497452756934,1,1
13100.0,893.239682094289,0.826237779880164,0.7157409789090259,137.9146270751953,159.83615112304688,49.44554041456771,1,5
8716.0,986.056961930742,0.5396904024767802,0.80237441524668,133.86570739746094,125.96466064453124,33.30023816426521,1,1
15707.0,1180.6021638285526,0.8011731701096659,0.8908304049209674,139.3880615234375,169.7068328857422,56.616187811280135,1,5
22623.0,1553.5737725975564,0.8213702211088116,0.7953692733938249,142.5097198486328,159.36753845214844,57.21326457231293,1,5
46933.0,2035.041810029092,0.8215123402765623,0.7093693886827134,149.46322631835938,109.01548767089844,51.99624711538518,1,0
16131.0,863.4001076812496,0.8090580800481493,0.7194329228345614,147.12478637695312,156.52700805664062,68.12833548299648,1,4
18190.0,1432.9280656363571,0.4004050276255255,0.7132879120046672,142.76315307617188,87.42875671386719,41.5058731164165,1,3
23818.0,2411.7535341682733,0.4449218239216931,0.7767493494784785,157.10107421875,153.24136352539062,84.30503559890512,1,4
8853.0,828.4751801064718,0.4432040050062578,0.9232925304718748,153.0679473876953,138.4810791015625,79.13806578096437,1,4
11891.0,677.4152595828997,0.6979515172859071,0.977953473858003,154.1015167236328,126.73918151855467,82.97046560309474,1,4
37958.0,1645.7331521639903,0.8031569370093735,0.7531479846464612,149.5120849609375,98.12338256835938,39.84274233177765,1,0
45940.0,1771.37276247078,0.8967576958363427,0.5484560129093836,156.65573120117188,100.13021850585938,45.27947009441597,1,0
44452.0,2179.925107043527,0.8792278175560743,0.5774035680728284,141.9416961669922,120.259521484375,38.616189955967634,1,3
59071.0,1480.6721856198917,0.9765254335355672,0.5307125904908946,155.54246520996094,73.8436279296875,36.78374544894172,1,0
32423.0,1655.75144212722,0.8146687102691023,0.5942874615721561,140.91661071777344,140.7886505126953,60.729893938123055,1,5
4866.0,711.3990616607231,0.6036471901749163,0.8980030482639223,128.81932067871094,118.70779418945312,45.00895598266536,1,2
27532.0,2064.007322143686,0.6183909078657742,0.8371614368129804,129.32284545898438,116.86955261230467,30.797502930631197,1,1
11437.0,1113.458982184295,0.5624846308955884,0.9614541614679136,133.02584838867188,187.1610565185547,48.64188866661576,1,2
19360.0,1295.9919907732865,0.7698425322093209,0.9328793223756326,147.14454650878906,139.50685119628906,46.03838913158667,1,0
51013.0,1276.3168465605645,0.9717872518764048,0.5936573712445751,142.8540496826172,94.27288818359376,52.67510615706605,1,5
22188.0,2239.985027567099,0.4250900452141926,0.6877434415189266,136.3961181640625,94.48512268066406,42.633495021261936,1,3
12372.0,2095.6835123769347,0.3390703793027845,0.7272156029419328,132.17835998535156,167.4990997314453,24.551827892105685,1,1
50333.0,1048.0142853498728,0.9640490327523464,0.5034896294335559,150.32896423339844,89.93594360351562,46.757191432791856,1,0
19451.0,1258.7138161802343,0.4492977917398134,0.904640616017002,149.0691680908203,106.10214233398438,41.17979787984882,1,0
19776.0,1225.5655839020933,0.6036630036630036,0.927423881302866,134.8170623779297,71.96849060058594,46.41149383127336,1,2
12656.0,859.4995667241114,0.5352279455298994,0.949577706957343,127.79348754882812,100.07168579101562,46.05415919547841,1,2
32014.0,3133.587191395652,0.6071882408724514,0.7866517178058127,139.7725067138672,93.07659912109376,29.28181937619668,1,3
29066.0,1960.0174234114525,0.5167748244288382,0.7621361635983762,131.69476318359375,106.46768188476562,43.785590870044416,1,2
7570.0,569.6406563273159,0.6514069357198176,0.9539873138469476,132.95115661621094,136.4939727783203,45.52148947562493,1,2
8951.0,656.5218613006979,0.7428832268238028,0.9880832626672847,137.7687225341797,142.91085815429688,53.67454018448223,1,5
17906.0,1509.1950929411162,0.5114830895795247,0.8872905342308682,131.3677215576172,130.41860961914062,52.88437114029944,1,2
10356.0,1223.2884553295685,0.5358861578266494,0.8765109380123732,127.48715209960938,125.52352905273438,60.35844999833063,1,2
18788.0,1661.7514421272203,0.4035050040805807,0.7438147910415706,129.39381408691406,130.1560821533203,46.48719269564604,1,2
26058.0,1890.9057710597708,0.6396798900235664,0.8154837757843801,129.91357421875,110.9024658203125,30.54043413903772,1,1
13392.0,986.3401871576772,0.6343612334801763,0.9656268178906576,139.55369567871094,175.9255828857422,33.334260360920226,1,3
34996.0,2193.534234078267,0.7088084580641241,0.7980736335702365,132.3685302734375,114.55055236816406,25.764863546411107,1,1
16824.0,1525.2367235014583,0.5565884804975684,0.8524226891455059,131.37059020996094,139.650390625,35.78112129640151,1,1
12840.0,682.5929291125633,0.9023190442726634,0.9578710549700172,131.12908935546875,126.58485412597656,50.34619392456254,1,2
15340.0,1118.5544366138004,0.5837804924458652,0.7107911921569875,128.6255645751953,138.46153259277344,44.295266747816775,1,2
10809.0,734.8477631085024,0.8282123975174316,0.9705257818969094,131.31784057617188,137.7562255859375,46.89752233278667,1,2
17694.0,1039.2579720575186,0.8698259758135877,0.8947638397852279,138.33624267578125,172.0911865234375,63.24593582980657,1,5
21243.0,1648.6397897755385,0.6559113224441906,0.8120201609352872,140.94056701660156,152.8087921142578,56.34500022052563,1,5
22542.0,1798.315980008787,0.8260168559912056,0.7193569031439319,142.7646484375,110.0332489013672,57.50039167558519,1,5
15268.0,1768.7058069535206,0.735559088500265,0.8353573026041481,144.09268188476562,89.82225036621094,48.86084033570283,1,0
31931.0,2529.50288425444,0.7802702636659091,0.676045345393341,144.1378936767578,111.89480590820312,57.995647510471485,1,5
39000.0,1730.7808793787428,0.8203100351260963,0.5228168665856988,142.6357421875,102.93646240234376,54.097808785712985,1,5
39816.0,2245.74238687998,0.8669032637331533,0.7558641943069964,146.40443420410156,94.66517639160156,41.972192327937336,1,0
27799.0,1845.0306627407988,0.7576104434088246,0.8944980205757351,139.29403686523438,146.01629638671875,42.90811552675949,1,3
28469.0,2173.0621920333747,0.6378893121218911,0.8069961654496746,140.42254638671875,141.18629455566406,48.30370601934607,1,3
22139.0,963.3635277547904,0.7281368196020391,0.8676906218549945,141.46937561035156,119.40907287597656,44.21164389703616,1,3
20870.0,1089.9726547895302,0.4725461338163704,0.9021907274703408,140.0954132080078,125.62200927734376,47.51061560073578,1,3
21650.0,1316.6437943888957,0.8487866075979142,0.8995596345750815,139.53164672851562,160.45895385742188,53.86547474351211,1,5
43901.0,1796.337228564847,0.8072262572400478,0.5086304331612193,145.55319213867188,103.48231506347656,34.694559859248805,1,3
22941.0,1973.2032816365788,0.6729736865264455,0.911070045921796,143.62506103515625,125.77377319335938,45.29137258912413,1,3
44938.0,2130.3504678941936,0.7849980784683646,0.7597308737175302,145.2914276123047,89.28643798828125,36.7991481551801,1,3
29509.0,996.2640687119284,0.9165139609280368,0.2184465659175989,143.4647216796875,106.79934692382812,55.86913830403868,1,5
12584.0,1338.619407771256,0.3723627755585145,0.9276340579435371,142.41818237304688,152.38427734375,45.7868573214574,1,3
43140.0,1508.0813485483814,0.841460560193493,0.687474421921817,143.54759216308594,119.74307250976562,52.16673198796853,1,5
37133.0,1794.9646455628167,0.8219447949177678,0.610078839049803,142.1808624267578,108.70396423339844,54.75702584104078,1,5
9324.0,1218.6742776609449,0.5364787111622554,0.7669184384223104,127.50358581542967,124.3844757080078,29.75212362866128,1,1
10996.0,1351.36056916196,0.2788951733583585,0.6383940251479167,132.187255859375,128.99774169921875,25.385291065564783,1,1
17471.0,880.9432175380073,0.6989797959591918,0.8614756088097286,127.89218139648438,92.62013244628906,53.10616386344544,1,2
15320.0,1621.7991693419726,0.3956305038349301,0.942365031068744,130.4259490966797,138.6688690185547,27.17047326599901,1,1
17536.0,1633.6681810065347,0.5340317324968785,0.9125293259828448,135.39401245117188,116.71176147460938,36.42003316610898,1,1
39103.0,2364.8367952889585,0.669457284711522,0.4665561806898289,135.34735107421875,134.0862274169922,23.268833088664564,1,1
27360.0,2407.7190462828667,0.614790014156349,0.8097576321110965,130.03651428222656,131.35867309570312,37.37083805969869,1,1
9515.0,1285.9686501761732,0.3634453781512605,0.9660109976552838,128.78038024902344,138.9445343017578,40.46014787351296,1,2
26453.0,1661.638743755012,0.6057476528509275,0.7924408220867756,142.08116149902344,135.99331665039062,53.53385857517373,1,5
19789.0,1353.2407281148155,0.6173644474948524,0.7330960562092651,130.2967529296875,91.7763214111328,53.51746922064813,1,2
16557.0,1424.141269071954,0.5325506593760051,0.8767893191302749,130.8671875,166.5815887451172,41.020616784896895,1,2
48276.0,1161.9970414071695,0.9614817765385382,0.5936934632859852,143.38494873046875,114.14421081542967,47.141689533723095,1,3
6260.0,510.0853531617383,0.8161668839634941,0.8216739825717705,137.6180419921875,129.46713256835938,37.860164670565936,1,3
16075.0,1000.9198769408944,0.5735131470976489,0.8870487005555837,138.57565307617188,101.4739990234375,58.53510648822121,1,5
10433.0,735.7077195258245,0.8104559931639866,0.7740994855079766,126.8339385986328,117.59034729003906,23.49716094010134,1,1
32345.0,3168.563850798539,0.6800025228104108,0.4379431282651936,144.23204040527344,130.25892639160156,40.9126583876626,1,3
12369.0,1244.364573775317,0.3190764865213465,0.800631320863323,139.443359375,101.86561584472656,44.88829209310801,1,3
9742.0,633.1848122046001,0.6814493564633464,0.882819389586796,139.19740295410156,123.20774841308594,50.14862990498423,1,5
8734.0,523.3269478283311,0.9398471968148068,0.7011031076796174,130.98312377929688,154.79385375976562,31.234288335020707,1,1
21059.0,1509.5189027078677,0.4684358038971439,0.8365408096621432,133.64878845214844,135.00735473632812,35.238537421757584,1,1
22469.0,2254.95454429505,0.5378704457317949,0.867194467106917,135.95425415039062,139.50146484375,30.66795414552448,1,1
17918.0,1237.6721856198917,0.5286325416728131,0.9264556165273236,133.16209411621094,135.93031311035156,36.00747370397865,1,1
11811.0,1013.6183617507296,0.6363685344827587,0.97854676208911,128.1020965576172,151.22586059570312,39.62788047515662,1,2
35588.0,1499.7310601229374,0.5528748310522146,0.7846271150143037,130.10279846191406,138.95945739746094,43.47208453058367,1,2
16252.0,1180.9015869776647,0.3840355395921453,0.8358982710353812,127.80921936035156,143.0316162109375,49.5108926623304,1,2
27532.0,2064.007322143686,0.6183909078657742,0.8371614368129804,129.32284545898438,116.86955261230467,30.797502930631197,1,1
21188.0,1434.6032098490791,0.7689627640270015,0.8414716857312544,143.2742462158203,77.60919189453125,26.511162878356703,1,3
27251.0,2615.9616869699867,0.4660999555297095,0.7184885857652369,131.06735229492188,129.32286071777344,32.18730750561608,1,1
39768.0,2656.8683245815346,0.8009828999577031,0.422406490503682,153.23133850097656,163.093017578125,46.82626914699175,1,0
8415.0,1229.6965722375312,0.5220547180346176,0.9795800196331076,127.41041564941406,138.42515563964844,29.300501966381866,1,1
29763.0,1681.1301217836606,0.7946335602723268,0.6312860272196814,141.37608337402344,150.8712615966797,57.91948603369946,1,5
19832.0,1011.3300858899108,0.9042082706424108,0.2180602505189368,139.32643127441406,157.57421875,49.505023030110976,1,5
24711.0,1200.1391770309008,0.8746327823593955,0.9207223539967044,138.43014526367188,168.98805236816406,28.545056341456384,1,1
28307.0,2462.1576464628797,0.7440986278323958,0.6600746465319849,156.31427001953125,141.3552703857422,58.51689057373583,1,4
7527.0,799.9076836320746,0.4228176609369733,0.9753036151817992,149.35325622558594,163.6419219970703,58.51825965062066,1,4
26147.0,1006.2569260369922,0.7872045762456721,0.9111230521845438,138.33172607421875,140.22872924804688,45.91170571024782,1,3
44154.0,1157.7310601229374,0.9462314896170412,0.6976959510817065,139.96339416503906,108.69949340820312,51.61157070324833,1,5
42209.0,2287.782971419796,0.7458211117786337,0.7414035870698426,146.52474975585938,138.4421844482422,68.12711141714439,1,4
35016.0,1295.4295449327724,0.7376448283126185,0.8235691022030701,139.33790588378906,134.17385864257812,39.67607268141069,1,3
18682.0,1077.6437943888957,0.7490177211129821,0.8993178964013686,146.29200744628906,124.05992126464844,46.44358435581175,1,0
28597.0,2124.866232540481,0.5927945108932237,0.7994322120618192,146.96229553222656,146.37696838378906,46.2453942724703,1,0
30723.0,1889.296644025031,0.6303964215364413,0.3686170785031696,140.14459228515625,175.4599151611328,47.83127060551775,1,3
41356.0,1037.0081886954629,0.949991960122206,0.7642543684030576,145.3558349609375,98.00993347167967,41.71319293757343,1,3
16613.0,1822.3027406794408,0.6624531461839062,0.9278387747382796,128.030029296875,169.4361572265625,35.60025826713481,1,1
18635.0,1850.6042558696056,0.3952028502958454,0.8598817589481236,134.9000244140625,92.09878540039062,37.9760525513124,1,1
15015.0,1257.2701653663385,0.6720225574005281,0.9456086636365212,130.5800018310547,141.73394775390625,45.83943338799562,1,2
21451.0,1261.5239533417507,0.6734584955418812,0.8690342864819138,131.8247833251953,138.0674285888672,62.36119472808032,1,5
31330.0,2335.6519830843586,0.478057861328125,0.390969178948608,130.14175415039062,107.6439208984375,48.790776038639,1,2
29873.0,2003.798123321446,0.4674887716937137,0.761059888092496,132.53111267089844,90.52354431152344,42.090096458198325,1,2
10489.0,811.3980156401965,0.4286823606342979,0.9098132557583176,125.633056640625,110.18704223632812,47.86483718864309,1,2
17110.0,1500.247870789752,0.4925441879210087,0.907007821881837,125.81617736816406,124.27000427246094,30.30487580216426,1,1
3708.0,331.09545442950497,0.8269402319357716,0.9234610817470964,125.657470703125,123.9091796875,34.49064387865851,1,1
22065.0,1129.547293938864,0.6545535449421537,0.9143554994916387,132.29945373535156,110.82801818847656,24.267429553265146,1,1
51809.0,1044.3929650063133,0.9703150166685396,0.4966538205764086,150.32467651367188,87.30555725097656,46.64353169506379,1,0
